img_id,disease,engine,point_game,energy,iou,area_ratio
patient64739_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.15148746967315674,0.130313999494907,0.18664301658163265
patient64739_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.13616040349006653,0.14666484417714598,0.2534279336734694
patient64541_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.02249188907444477,0.012153621779290228,0.11246412627551021
patient64541_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.026678169146180153,0.04212070410729254,0.2853156887755102
patient64541_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.027292245998978615,0.03885559636574522,0.30929129464285715
patient64541_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.02844344638288021,0.0364990012711095,0.3292610012755102
patient64541_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.006991709116846323,0.0,0.09701849489795919
patient64541_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.10514377802610397,0.1252582644628099,0.19969706632653061
patient64541_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.14214332401752472,0.1784944382167802,0.2115752551020408
patient64541_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.12359023839235306,0.18563559625152012,0.26951132015306123
patient64541_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.11303412914276123,0.07098565478944933,0.1630859375
patient64541_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.12763305008411407,0.1524061956431707,0.20974170918367346
patient64541_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.15851828455924988,0.17159654602241411,0.18664301658163265
patient64541_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.13547782599925995,0.1830603099977962,0.2534279336734694
patient64607_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.012888206169009209,0.0,0.11246412627551021
patient64607_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.021912135183811188,0.038674415386744154,0.2853156887755102
patient64607_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.024149008095264435,0.03616613418530351,0.30929129464285715
patient64607_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.02488810196518898,0.033989911121787175,0.3292610012755102
patient64607_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.01233786903321743,0.022854025218234722,0.3285634566326531
patient64607_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.01449970155954361,0.030597722960151803,0.2520727040816326
patient64607_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.018346689641475677,0.02438870683135871,0.3162468112244898
patient64607_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.018030934035778046,0.026253307102638897,0.2937858737244898
patient64673_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.059433575719594955,0.05675257006055485,0.11246412627551021
patient64673_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.07028952240943909,0.11619402470158008,0.2853156887755102
patient64673_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.07696518301963806,0.11991752045879245,0.30929129464285715
patient64673_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.08096706867218018,0.1126445130440046,0.3292610012755102
patient64673_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64673_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.002786260796710849,0.0,0.11700813137755102
patient64673_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.026452308520674706,0.0346011066750718,0.28453842474489793
patient64673_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.02202785201370716,0.028893958004328243,0.3407405931122449
patient64673_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.001638644258491695,0.0,0.09701849489795919
patient64673_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.11393197625875473,0.07019430151294064,0.19969706632653061
patient64673_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.1442720741033554,0.13346333853354134,0.2115752551020408
patient64673_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.1332208812236786,0.1555997349237906,0.26951132015306123
patient64673_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.10840354114770889,0.060064113379449974,0.1630859375
patient64673_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.14241033792495728,0.12091134671779834,0.20974170918367346
patient64673_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.16901925206184387,0.1383621760370953,0.18664301658163265
patient64673_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.15138661861419678,0.1574494009341366,0.2534279336734694
patient64718_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.02426753379404545,0.007436708860759493,0.11246412627551021
patient64718_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.027307914569973946,0.05057278569432803,0.2853156887755102
patient64718_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.02959531359374523,0.04665249049552162,0.30929129464285715
patient64718_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.031222566962242126,0.04382301313479814,0.3292610012755102
patient64718_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64718_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.004396816715598106,0.0,0.11700813137755102
patient64718_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.027644788846373558,0.03572179029207817,0.28453842474489793
patient64718_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.022707244381308556,0.029829794700824707,0.3407405931122449
patient64718_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.07256784290075302,0.04960508572529378,0.1630859375
patient64718_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.09043579548597336,0.07468744926124371,0.20974170918367346
patient64718_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.10029178112745285,0.09272661480007237,0.18664301658163265
patient64718_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.09033127129077911,0.09970778989380658,0.2534279336734694
patient64674_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.08790131658315659,0.13829787234042554,0.11246412627551021
patient64674_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.08094359189271927,0.12901648505169042,0.2853156887755102
patient64674_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.08191755414009094,0.11901540047683484,0.30929129464285715
patient64674_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.08158998936414719,0.11179710671266872,0.3292610012755102
patient64674_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64674_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.02173367142677307,0.0,0.11700813137755102
patient64674_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.03731798008084297,0.051411360930167405,0.28453842474489793
patient64674_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.029394075274467468,0.042931508451775166,0.3407405931122449
patient64674_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.007511439733207226,0.009765861943467184,0.3285634566326531
patient64674_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.006856023333966732,0.012729285262492094,0.2520727040816326
patient64674_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.003907721024006605,0.0037572797294758596,0.3162468112244898
patient64674_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.003419698216021061,0.00033563804792911323,0.2937858737244898
patient64674_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.01950244978070259,0.0,0.09701849489795919
patient64674_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.12387239187955856,0.2517992515113713,0.19969706632653061
patient64674_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,1,0.18584707379341125,0.28494724943481536,0.2115752551020408
patient64674_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,1,0.15276899933815002,0.22369296753678916,0.26951132015306123
patient64674_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.27379101514816284,0.22320709105560033,0.1630859375
patient64674_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.18027739226818085,0.3523480534030436,0.20974170918367346
patient64674_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.25366026163101196,0.41045723962743436,0.18664301658163265
patient64674_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.19993561506271362,0.3114973262032086,0.2534279336734694
patient64571_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.03394104912877083,0.07338820301783265,0.11246412627551021
patient64571_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.029357532039284706,0.04309863090248673,0.2853156887755102
patient64571_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.02758587710559368,0.039757716347702816,0.30929129464285715
patient64571_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.028295377269387245,0.03734640760244537,0.3292610012755102
patient64571_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64571_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.016953475773334503,0.0,0.11700813137755102
patient64571_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,0,0.02869490534067154,0.037682986621839325,0.28453842474489793
patient64571_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,0,0.022473609074950218,0.031467508919693514,0.3407405931122449
patient64571_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.02827184647321701,0.047812140652423896,0.3285634566326531
patient64571_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.030525390058755875,0.06538583175205566,0.2520727040816326
patient64571_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,0,0.03672851622104645,0.052117469120241997,0.3162468112244898
patient64571_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,0,0.03597215563058853,0.056102028356285194,0.2937858737244898
patient64639_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.08554602414369583,0.07660075946052115,0.11246412627551021
patient64639_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.1013970673084259,0.17375295261914686,0.2853156887755102
patient64639_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.10888873785734177,0.16618338810490366,0.30929129464285715
patient64639_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.11380065977573395,0.15610435203680165,0.3292610012755102
patient64639_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64639_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.05194088816642761,0.0,0.11700813137755102
patient64639_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,1,0.1589391678571701,0.20879736639350002,0.28453842474489793
patient64639_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,1,0.12908634543418884,0.17435807451599697,0.3407405931122449
patient64639_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.08315116912126541,0.09105932903652289,0.3285634566326531
patient64639_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.10238635540008545,0.1550925925925926,0.2520727040816326
patient64639_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.13952063024044037,0.20922611545248299,0.3162468112244898
patient64639_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.13944706320762634,0.22522216945933113,0.2937858737244898
patient64639_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.0019448741804808378,0.0,0.09701849489795919
patient64639_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.1109112948179245,0.10851557322730285,0.19969706632653061
patient64639_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.1425417959690094,0.15016868262980335,0.2115752551020408
patient64639_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.12678180634975433,0.16279870532332483,0.26951132015306123
patient64639_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.13833223283290863,0.09121472175528621,0.1630859375
patient64639_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.15096339583396912,0.16634875218566206,0.20974170918367346
patient64639_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.18833060562610626,0.18301969365426696,0.18664301658163265
patient64639_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.16191425919532776,0.1889053358708677,0.2534279336734694
patient64732_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.050291381776332855,0.05308924485125858,0.11246412627551021
patient64732_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.050819460302591324,0.08801341156747695,0.2853156887755102
patient64732_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.052347779273986816,0.08119079837618404,0.30929129464285715
patient64732_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.05492124333977699,0.0762665698202288,0.3292610012755102
patient64732_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.15223675966262817,0.11780258519388954,0.15425701530612246
patient64732_study1_view1_frontal,Edema,ImageNet_GradCAM++,1,0.12802694737911224,0.11942843224811237,0.20155054209183673
patient64732_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.0870661661028862,0.031622768393243135,0.18357382015306123
patient64732_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.08831147104501724,0.04247047605075919,0.21000079719387754
patient64732_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,5.233590491116047e-05,0.0,0.09701849489795919
patient64732_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.11850555986166,0.034953768562622584,0.19969706632653061
patient64732_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.12998522818088531,0.08276979430825585,0.2115752551020408
patient64732_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.13108126819133759,0.10836213692317022,0.26951132015306123
patient64732_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.12411830574274063,0.07349101520503763,0.1630859375
patient64732_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.16515766084194183,0.11903455842018651,0.20974170918367346
patient64732_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.187972754240036,0.13285511469775088,0.18664301658163265
patient64732_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.17670802772045135,0.1457572569165068,0.2534279336734694
patient64580_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.1486266702413559,0.12498475795634678,0.11246412627551021
patient64580_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.11752332001924515,0.1801279092767192,0.2853156887755102
patient64580_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.09828884899616241,0.09191722876414771,0.30929129464285715
patient64580_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.10526151210069656,0.1014079877280447,0.3292610012755102
patient64580_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,0.0,0.0,0.07794563137755102
patient64580_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.04927871748805046,0.0,0.11700813137755102
patient64580_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,1,0.13899777829647064,0.12369606814394173,0.28453842474489793
patient64580_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,1,0.1287354677915573,0.13919592544429996,0.3407405931122449
patient64580_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.09049752354621887,0.1280833285640703,0.3285634566326531
patient64580_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.08740085363388062,0.09318181818181819,0.2520727040816326
patient64580_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.0919412150979042,0.08649632959654015,0.3162468112244898
patient64580_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.09430193156003952,0.09222445133442762,0.2937858737244898
patient64580_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.0,0.0,0.09701849489795919
patient64580_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.08144287765026093,0.010601784760887804,0.19969706632653061
patient64580_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.09224989265203476,0.060102595513360384,0.2115752551020408
patient64580_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.09215650707483292,0.0823050584663092,0.26951132015306123
patient64580_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,0,0.1254744976758957,0.08217563357750274,0.1630859375
patient64580_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.15405546128749847,0.1249814897082778,0.20974170918367346
patient64580_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.16873855888843536,0.14543377132130908,0.18664301658163265
patient64580_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.15347424149513245,0.15429557827645732,0.2534279336734694
patient64642_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.07441207766532898,0.16544556142443345,0.11246412627551021
patient64642_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.04465632885694504,0.08089464882943144,0.2853156887755102
patient64642_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.02810770832002163,0.025584391680471195,0.30929129464285715
patient64642_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.029785003513097763,0.031916132789749564,0.3292610012755102
patient64642_study1_view1_frontal,Edema,ImageNet_GradCAM,1,0.20007984340190887,0.25675067506750676,0.15425701530612246
patient64642_study1_view1_frontal,Edema,ImageNet_GradCAM++,1,0.16536840796470642,0.2833317540036009,0.20155054209183673
patient64642_study1_view1_frontal,Edema,RadImageNet_GradCAM,1,0.13625304400920868,0.1716563166187784,0.18357382015306123
patient64642_study1_view1_frontal,Edema,RadImageNet_GradCAM++,1,0.1315184235572815,0.1730074745947762,0.21000079719387754
patient64642_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.009345544502139091,0.0,0.09701849489795919
patient64642_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.1356995701789856,0.16942878775132497,0.19969706632653061
patient64642_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,1,0.18815496563911438,0.23937761819269898,0.2115752551020408
patient64642_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,1,0.16221238672733307,0.2465262856324309,0.26951132015306123
patient64642_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.19507195055484772,0.12177412299886274,0.1630859375
patient64642_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.18491065502166748,0.22944705691584238,0.20974170918367346
patient64642_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.2365102767944336,0.26513098464317975,0.18664301658163265
patient64642_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.1969369798898697,0.2712224419541493,0.2534279336734694
patient64630_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.1367887705564499,0.2778683181225554,0.11246412627551021
patient64630_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.10301440209150314,0.15353450684548756,0.2853156887755102
patient64630_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.08920009434223175,0.14163283716734326,0.30929129464285715
patient64630_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.09106136113405228,0.13304279401973246,0.3292610012755102
patient64630_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,1.3462545211950783e-06,0.0,0.07794563137755102
patient64630_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.047235894948244095,0.0,0.11700813137755102
patient64630_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,1,0.08265548944473267,0.11433972832936563,0.28453842474489793
patient64630_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,1,0.06578502804040909,0.09580628180382524,0.3407405931122449
patient64630_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.09728612005710602,0.14179149371352945,0.3285634566326531
patient64630_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.0946388840675354,0.1971853257432005,0.2520727040816326
patient64630_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.10129839926958084,0.1571716662465339,0.3162468112244898
patient64630_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.09670601785182953,0.1638192990748869,0.2937858737244898
patient64630_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.004889394156634808,0.0,0.09701849489795919
patient64630_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.09394726902246475,0.11077350464450039,0.19969706632653061
patient64630_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.13189192116260529,0.18431060405058813,0.2115752551020408
patient64630_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.11410470306873322,0.1862580973870005,0.26951132015306123
patient64630_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.23301713168621063,0.17605045914108153,0.1630859375
patient64630_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.20030036568641663,0.27126534066864155,0.20974170918367346
patient64630_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.2244105041027069,0.28413933666851954,0.18664301658163265
patient64630_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.18731899559497833,0.2891918208373905,0.2534279336734694
patient64715_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.20038777589797974,0.3463778939507095,0.11246412627551021
patient64715_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.14082355797290802,0.21409939593629873,0.2853156887755102
patient64715_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.10326460003852844,0.11281296023564065,0.30929129464285715
patient64715_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.10555292665958405,0.10954930834448907,0.3292610012755102
patient64715_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM,0,4.505714059632737e-06,0.0,0.07794563137755102
patient64715_study1_view1_frontal,Pleural Effusion,ImageNet_GradCAM++,0,0.05284792184829712,0.0,0.11700813137755102
patient64715_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM,1,0.09438426047563553,0.11359643195026355,0.28453842474489793
patient64715_study1_view1_frontal,Pleural Effusion,RadImageNet_GradCAM++,1,0.07954516261816025,0.09871904355251922,0.3407405931122449
patient64715_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.19913530349731445,0.13851445570326298,0.15425701530612246
patient64715_study1_view1_frontal,Edema,ImageNet_GradCAM++,0,0.17989040911197662,0.2551510989010989,0.20155054209183673
patient64715_study1_view1_frontal,Edema,RadImageNet_GradCAM,0,0.16107425093650818,0.23529941467807294,0.18357382015306123
patient64715_study1_view1_frontal,Edema,RadImageNet_GradCAM++,0,0.16410592198371887,0.23139887042645493,0.21000079719387754
patient64715_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.054473359137773514,0.07880093340513372,0.3285634566326531
patient64715_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.05729375407099724,0.12207463630613535,0.2520727040816326
patient64715_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.06656325608491898,0.09730274766826318,0.3162468112244898
patient64715_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.06483348459005356,0.10474187639915881,0.2937858737244898
patient64564_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.017635149881243706,0.0014231499051233396,0.11246412627551021
patient64564_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,0,0.027046499773859978,0.04739303413136037,0.2853156887755102
patient64564_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.029695356264710426,0.04446162768219602,0.30929129464285715
patient64564_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,1,0.0313756950199604,0.04176502633012529,0.3292610012755102
patient64564_study1_view1_frontal,Atelectasis,ImageNet_GradCAM,0,0.02477094531059265,0.015380249716231555,0.3285634566326531
patient64564_study1_view1_frontal,Atelectasis,ImageNet_GradCAM++,0,0.03988417610526085,0.05210750917122108,0.2520727040816326
patient64564_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM,1,0.0618482306599617,0.08854297958154776,0.3162468112244898
patient64564_study1_view1_frontal,Atelectasis,RadImageNet_GradCAM++,1,0.06343784928321838,0.09531239400312055,0.2937858737244898
patient64564_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM,0,0.00027744032558985054,0.0,0.09701849489795919
patient64564_study1_view1_frontal,Cardiomegaly,ImageNet_GradCAM++,0,0.08665916323661804,0.08098263447691656,0.19969706632653061
patient64564_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM,0,0.1111563891172409,0.12555827083508891,0.2115752551020408
patient64564_study1_view1_frontal,Cardiomegaly,RadImageNet_GradCAM++,0,0.0999053567647934,0.13933450087565674,0.26951132015306123
patient64564_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM,1,0.15960919857025146,0.11303480783176215,0.1630859375
patient64564_study1_view1_frontal,Enlarged Cardiomediastinum,ImageNet_GradCAM++,0,0.15489405393600464,0.17874707732000322,0.20974170918367346
patient64564_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM,0,0.18843112885951996,0.19813084112149532,0.18664301658163265
patient64564_study1_view1_frontal,Enlarged Cardiomediastinum,RadImageNet_GradCAM++,0,0.16085825860500336,0.20274717413077695,0.2534279336734694
patient64663_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM,0,0.11740043014287949,0.24280392820860142,0.11246412627551021
patient64663_study1_view1_frontal,Airspace Opacity,ImageNet_GradCAM++,1,0.08174772560596466,0.11853869796032411,0.2853156887755102
patient64663_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM,0,0.06908061355352402,0.09894038044172092,0.30929129464285715
patient64663_study1_view1_frontal,Airspace Opacity,RadImageNet_GradCAM++,0,0.06680573523044586,0.0922062350119904,0.3292610012755102
patient64663_study1_view1_frontal,Edema,ImageNet_GradCAM,0,0.17306677997112274,0.2644322519083969,0.15425701530612246
patient64663_study1_view1_frontal,Edema,ImageNet_GradCAM++,0,0.14417719841003418,0.2807502467917078,0.20155054209183673
